original_chip_id,dates,lc,x_center,y_center,epsg,chip_id
913,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,397620.0,32634,21614
912,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,397620.0,32634,21615
911,"['20230218', '20230419', '20230713', '20231230']",2,562470.0,397620.0,32634,21616
910,"['20230218', '20230419', '20230713', '20231230']",2,546470.0,397620.0,32634,21617
909,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,397620.0,32634,21618
908,"['20230218', '20230419', '20230713', '20231230']",2,533470.0,397620.0,32634,21619
907,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,397620.0,32634,21620
906,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,398620.0,32634,21621
905,"['20230218', '20230419', '20230713', '20231230']",2,600470.0,398620.0,32634,21622
904,"['20230218', '20230419', '20230713', '20231230']",2,599470.0,398620.0,32634,21623
903,"['20230218', '20230419', '20230713', '20231230']",2,598470.0,398620.0,32634,21624
902,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,398620.0,32634,21625
901,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,398620.0,32634,21626
900,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,398620.0,32634,21627
899,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,398620.0,32634,21628
898,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,398620.0,32634,21629
897,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,398620.0,32634,21630
896,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,398620.0,32634,21631
895,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,398620.0,32634,21632
894,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,398620.0,32634,21633
893,"['20230218', '20230419', '20230713', '20231230']",2,543470.0,398620.0,32634,21634
892,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,398620.0,32634,21635
891,"['20230218', '20230419', '20230713', '20231230']",2,524470.0,398620.0,32634,21636
890,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,398620.0,32634,21637
889,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,399620.0,32634,21638
888,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,399620.0,32634,21639
887,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,399620.0,32634,21640
886,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,399620.0,32634,21641
885,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,399620.0,32634,21642
884,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,399620.0,32634,21643
883,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,399620.0,32634,21644
882,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,399620.0,32634,21645
881,"['20230218', '20230419', '20230713', '20231230']",2,543470.0,399620.0,32634,21646
880,"['20230218', '20230419', '20230713', '20231230']",2,524470.0,399620.0,32634,21647
879,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,399620.0,32634,21648
878,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,400620.0,32634,21649
877,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,400620.0,32634,21650
876,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,400620.0,32634,21651
875,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,400620.0,32634,21652
874,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,400620.0,32634,21653
873,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,400620.0,32634,21654
872,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,400620.0,32634,21655
871,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,400620.0,32634,21656
870,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,400620.0,32634,21657
869,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,401620.0,32634,21658
868,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,401620.0,32634,21659
867,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,401620.0,32634,21660
866,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,401620.0,32634,21661
865,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,401620.0,32634,21662
864,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,402620.0,32634,21663
863,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,402620.0,32634,21664
862,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,402620.0,32634,21665
861,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,402620.0,32634,21666
860,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,402620.0,32634,21667
859,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,402620.0,32634,21668
858,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,402620.0,32634,21669
857,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,402620.0,32634,21670
856,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,402620.0,32634,21671
855,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,402620.0,32634,21672
854,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,402620.0,32634,21673
853,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,402620.0,32634,21674
852,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,402620.0,32634,21675
851,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,403620.0,32634,21676
850,"['20230218', '20230419', '20230713', '20231230']",2,599470.0,403620.0,32634,21677
849,"['20230218', '20230419', '20230713', '20231230']",2,598470.0,403620.0,32634,21678
848,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,403620.0,32634,21679
847,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,403620.0,32634,21680
846,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,403620.0,32634,21681
845,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,403620.0,32634,21682
844,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,403620.0,32634,21683
843,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,403620.0,32634,21684
842,"['20230218', '20230419', '20230713', '20231230']",2,562470.0,403620.0,32634,21685
841,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,404620.0,32634,21686
840,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,404620.0,32634,21687
839,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,404620.0,32634,21688
838,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,404620.0,32634,21689
837,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,404620.0,32634,21690
836,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,404620.0,32634,21691
835,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,404620.0,32634,21692
834,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,404620.0,32634,21693
833,"['20230218', '20230419', '20230713', '20231230']",2,562470.0,404620.0,32634,21694
832,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,405620.0,32634,21695
831,"['20230218', '20230419', '20230713', '20231230']",2,597470.0,405620.0,32634,21696
830,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,405620.0,32634,21697
829,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,405620.0,32634,21698
828,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,405620.0,32634,21699
827,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,405620.0,32634,21700
826,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,405620.0,32634,21701
825,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,405620.0,32634,21702
824,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,405620.0,32634,21703
823,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,405620.0,32634,21704
822,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,405620.0,32634,21705
821,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,405620.0,32634,21706
820,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,406620.0,32634,21707
819,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,406620.0,32634,21708
818,"['20230218', '20230419', '20230713', '20231230']",2,597470.0,406620.0,32634,21709
817,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,406620.0,32634,21710
816,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,406620.0,32634,21711
815,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,406620.0,32634,21712
814,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,406620.0,32634,21713
813,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,406620.0,32634,21714
812,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,406620.0,32634,21715
811,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,406620.0,32634,21716
810,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,406620.0,32634,21717
809,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,406620.0,32634,21718
808,"['20230218', '20230419', '20230713', '20231230']",2,562470.0,406620.0,32634,21719
807,"['20230218', '20230419', '20230713', '20231230']",2,526470.0,406620.0,32634,21720
806,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,406620.0,32634,21721
805,"['20230218', '20230419', '20230713', '20231230']",2,524470.0,406620.0,32634,21722
804,"['20230218', '20230419', '20230713', '20231230']",2,523470.0,406620.0,32634,21723
803,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,407620.0,32634,21724
802,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,407620.0,32634,21725
801,"['20230218', '20230419', '20230713', '20231230']",2,598470.0,407620.0,32634,21726
800,"['20230218', '20230419', '20230713', '20231230']",2,597470.0,407620.0,32634,21727
799,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,407620.0,32634,21728
798,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,407620.0,32634,21729
797,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,407620.0,32634,21730
796,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,407620.0,32634,21731
795,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,407620.0,32634,21732
794,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,407620.0,32634,21733
793,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,407620.0,32634,21734
792,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,407620.0,32634,21735
791,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,407620.0,32634,21736
790,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,407620.0,32634,21737
789,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,407620.0,32634,21738
788,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,407620.0,32634,21739
787,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,407620.0,32634,21740
786,"['20230218', '20230419', '20230713', '20231230']",2,526470.0,407620.0,32634,21741
785,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,407620.0,32634,21742
784,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,407620.0,32634,21743
783,"['20230218', '20230419', '20230713', '20231230']",2,516470.0,407620.0,32634,21744
782,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,408620.0,32634,21745
781,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,408620.0,32634,21746
780,"['20230218', '20230419', '20230713', '20231230']",2,597470.0,408620.0,32634,21747
779,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,408620.0,32634,21748
778,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,408620.0,32634,21749
777,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,408620.0,32634,21750
776,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,408620.0,32634,21751
775,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,408620.0,32634,21752
774,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,408620.0,32634,21753
773,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,408620.0,32634,21754
772,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,408620.0,32634,21755
771,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,408620.0,32634,21756
770,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,408620.0,32634,21757
769,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,408620.0,32634,21758
768,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,408620.0,32634,21759
767,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,408620.0,32634,21760
766,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,408620.0,32634,21761
765,"['20230218', '20230419', '20230713', '20231230']",2,525470.0,408620.0,32634,21762
764,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,408620.0,32634,21763
763,"['20230218', '20230419', '20230713', '20231230']",2,516470.0,408620.0,32634,21764
762,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,409620.0,32634,21765
761,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,409620.0,32634,21766
760,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,409620.0,32634,21767
759,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,409620.0,32634,21768
758,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,409620.0,32634,21769
757,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,409620.0,32634,21770
756,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,409620.0,32634,21771
755,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,409620.0,32634,21772
754,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,409620.0,32634,21773
753,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,409620.0,32634,21774
752,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,409620.0,32634,21775
751,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,409620.0,32634,21776
750,"['20230218', '20230419', '20230713', '20231230']",2,534470.0,409620.0,32634,21777
749,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,409620.0,32634,21778
748,"['20230218', '20230419', '20230713', '20231230']",2,516470.0,409620.0,32634,21779
747,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,410620.0,32634,21780
746,"['20230218', '20230419', '20230713', '20231230']",2,598470.0,410620.0,32634,21781
745,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,410620.0,32634,21782
744,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,410620.0,32634,21783
743,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,410620.0,32634,21784
742,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,410620.0,32634,21785
741,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,410620.0,32634,21786
740,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,410620.0,32634,21787
739,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,410620.0,32634,21788
738,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,410620.0,32634,21789
737,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,410620.0,32634,21790
736,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,410620.0,32634,21791
735,"['20230218', '20230419', '20230713', '20231230']",2,534470.0,410620.0,32634,21792
734,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,410620.0,32634,21793
733,"['20230218', '20230419', '20230713', '20231230']",2,516470.0,410620.0,32634,21794
732,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,411620.0,32634,21795
731,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,411620.0,32634,21796
730,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,411620.0,32634,21797
729,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,411620.0,32634,21798
728,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,411620.0,32634,21799
727,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,411620.0,32634,21800
726,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,411620.0,32634,21801
725,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,411620.0,32634,21802
724,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,411620.0,32634,21803
723,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,411620.0,32634,21804
722,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,411620.0,32634,21805
721,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,411620.0,32634,21806
720,"['20230218', '20230419', '20230713', '20231230']",2,546470.0,411620.0,32634,21807
719,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,411620.0,32634,21808
718,"['20230218', '20230419', '20230713', '20231230']",2,534470.0,411620.0,32634,21809
717,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,411620.0,32634,21810
716,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,412620.0,32634,21811
715,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,412620.0,32634,21812
714,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,412620.0,32634,21813
713,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,412620.0,32634,21814
712,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,412620.0,32634,21815
711,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,412620.0,32634,21816
710,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,412620.0,32634,21817
709,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,412620.0,32634,21818
708,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,412620.0,32634,21819
707,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,412620.0,32634,21820
706,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,412620.0,32634,21821
705,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,412620.0,32634,21822
704,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,412620.0,32634,21823
703,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,412620.0,32634,21824
702,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,412620.0,32634,21825
701,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,412620.0,32634,21826
700,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,413620.0,32634,21827
699,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,413620.0,32634,21828
698,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,413620.0,32634,21829
697,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,413620.0,32634,21830
696,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,413620.0,32634,21831
695,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,413620.0,32634,21832
694,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,413620.0,32634,21833
693,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,413620.0,32634,21834
692,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,413620.0,32634,21835
691,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,413620.0,32634,21836
690,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,413620.0,32634,21837
689,"['20230218', '20230419', '20230713', '20231230']",2,517470.0,413620.0,32634,21838
688,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,414620.0,32634,21839
687,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,414620.0,32634,21840
686,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,414620.0,32634,21841
685,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,414620.0,32634,21842
684,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,414620.0,32634,21843
683,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,414620.0,32634,21844
682,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,414620.0,32634,21845
681,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,414620.0,32634,21846
680,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,414620.0,32634,21847
679,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,414620.0,32634,21848
678,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,414620.0,32634,21849
677,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,415620.0,32634,21850
676,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,415620.0,32634,21851
675,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,415620.0,32634,21852
674,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,415620.0,32634,21853
673,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,415620.0,32634,21854
672,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,415620.0,32634,21855
671,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,415620.0,32634,21856
670,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,415620.0,32634,21857
669,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,415620.0,32634,21858
668,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,415620.0,32634,21859
667,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,415620.0,32634,21860
666,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,415620.0,32634,21861
665,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,415620.0,32634,21862
664,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,415620.0,32634,21863
663,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,416620.0,32634,21864
662,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,416620.0,32634,21865
661,"['20230218', '20230419', '20230713', '20231230']",2,597470.0,416620.0,32634,21866
660,"['20230218', '20230419', '20230713', '20231230']",2,596470.0,416620.0,32634,21867
659,"['20230218', '20230419', '20230713', '20231230']",2,592470.0,416620.0,32634,21868
658,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,416620.0,32634,21869
657,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,416620.0,32634,21870
656,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,416620.0,32634,21871
655,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,416620.0,32634,21872
654,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,416620.0,32634,21873
653,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,416620.0,32634,21874
652,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,416620.0,32634,21875
651,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,416620.0,32634,21876
650,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,416620.0,32634,21877
649,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,416620.0,32634,21878
648,"['20230218', '20230419', '20230713', '20231230']",2,543470.0,416620.0,32634,21879
647,"['20230218', '20230419', '20230713', '20231230']",2,520470.0,416620.0,32634,21880
646,"['20230218', '20230419', '20230713', '20231230']",2,600470.0,417620.0,32634,21881
645,"['20230218', '20230419', '20230713', '20231230']",2,595470.0,417620.0,32634,21882
644,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,417620.0,32634,21883
643,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,417620.0,32634,21884
642,"['20230218', '20230419', '20230713', '20231230']",2,590470.0,417620.0,32634,21885
641,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,417620.0,32634,21886
640,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,417620.0,32634,21887
639,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,417620.0,32634,21888
638,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,417620.0,32634,21889
637,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,417620.0,32634,21890
636,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,417620.0,32634,21891
635,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,417620.0,32634,21892
634,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,417620.0,32634,21893
633,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,417620.0,32634,21894
632,"['20230218', '20230419', '20230713', '20231230']",2,546470.0,417620.0,32634,21895
631,"['20230218', '20230419', '20230713', '20231230']",2,533470.0,417620.0,32634,21896
630,"['20230218', '20230419', '20230713', '20231230']",2,509470.0,417620.0,32634,21897
629,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,418620.0,32634,21898
628,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,418620.0,32634,21899
627,"['20230218', '20230419', '20230713', '20231230']",2,600470.0,418620.0,32634,21900
626,"['20230218', '20230419', '20230713', '20231230']",2,591470.0,418620.0,32634,21901
625,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,418620.0,32634,21902
624,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,418620.0,32634,21903
623,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,418620.0,32634,21904
622,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,418620.0,32634,21905
621,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,418620.0,32634,21906
620,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,418620.0,32634,21907
619,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,418620.0,32634,21908
618,"['20230218', '20230419', '20230713', '20231230']",2,546470.0,418620.0,32634,21909
617,"['20230218', '20230419', '20230713', '20231230']",2,533470.0,418620.0,32634,21910
616,"['20230218', '20230419', '20230713', '20231230']",2,510470.0,418620.0,32634,21911
615,"['20230218', '20230419', '20230713', '20231230']",2,509470.0,418620.0,32634,21912
614,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,419620.0,32634,21913
613,"['20230218', '20230419', '20230713', '20231230']",2,600470.0,419620.0,32634,21914
612,"['20230218', '20230419', '20230713', '20231230']",2,594470.0,419620.0,32634,21915
611,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,419620.0,32634,21916
610,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,419620.0,32634,21917
609,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,419620.0,32634,21918
608,"['20230218', '20230419', '20230713', '20231230']",2,577470.0,419620.0,32634,21919
607,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,419620.0,32634,21920
606,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,419620.0,32634,21921
605,"['20230218', '20230419', '20230713', '20231230']",2,569470.0,419620.0,32634,21922
604,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,419620.0,32634,21923
603,"['20230218', '20230419', '20230713', '20231230']",2,559470.0,419620.0,32634,21924
602,"['20230218', '20230419', '20230713', '20231230']",2,546470.0,419620.0,32634,21925
601,"['20230218', '20230419', '20230713', '20231230']",2,544470.0,419620.0,32634,21926
600,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,420620.0,32634,21927
599,"['20230218', '20230419', '20230713', '20231230']",2,600470.0,420620.0,32634,21928
598,"['20230218', '20230419', '20230713', '20231230']",2,593470.0,420620.0,32634,21929
597,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,420620.0,32634,21930
596,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,420620.0,32634,21931
595,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,420620.0,32634,21932
594,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,420620.0,32634,21933
593,"['20230218', '20230419', '20230713', '20231230']",2,567470.0,420620.0,32634,21934
592,"['20230218', '20230419', '20230713', '20231230']",2,566470.0,420620.0,32634,21935
591,"['20230218', '20230419', '20230713', '20231230']",2,559470.0,420620.0,32634,21936
590,"['20230218', '20230419', '20230713', '20231230']",2,604470.0,421620.0,32634,21937
589,"['20230218', '20230419', '20230713', '20231230']",2,603470.0,421620.0,32634,21938
588,"['20230218', '20230419', '20230713', '20231230']",2,602470.0,421620.0,32634,21939
587,"['20230218', '20230419', '20230713', '20231230']",2,589470.0,421620.0,32634,21940
586,"['20230218', '20230419', '20230713', '20231230']",2,588470.0,421620.0,32634,21941
585,"['20230218', '20230419', '20230713', '20231230']",2,587470.0,421620.0,32634,21942
584,"['20230218', '20230419', '20230713', '20231230']",2,580470.0,421620.0,32634,21943
583,"['20230218', '20230419', '20230713', '20231230']",2,572470.0,421620.0,32634,21944
582,"['20230218', '20230419', '20230713', '20231230']",2,571470.0,421620.0,32634,21945
