,location,event_type,band,date,path,geometry
776,Olympia_4,pre,B02,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B02.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
777,Olympia_4,pre,B01,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B01.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
778,Olympia_4,pre,B03,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B03.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
779,Olympia_4,pre,B08,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B08.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
780,Olympia_4,pre,B12,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B12.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
781,Olympia_4,pre,B05,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B05.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
782,Olympia_4,pre,B11,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B11.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
783,Olympia_4,pre,B07,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B07.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
784,Olympia_4,pre,B10,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B10.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
785,Olympia_4,pre,B06,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B06.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
786,Olympia_4,pre,B04,2021-08-01,/workspace/Rufai/data/S2-WCD/Olympia_4/img1_cropped/T34SEG_20210801T092029_B04.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
787,Olympia_4,post,B04,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B04.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
788,Olympia_4,post,B10,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B10.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
789,Olympia_4,post,B01,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B01.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
790,Olympia_4,post,B06,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B06.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
791,Olympia_4,post,B09,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B09.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
792,Olympia_4,post,B12,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B12.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
793,Olympia_4,post,B05,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B05.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
794,Olympia_4,post,B07,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B07.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
795,Olympia_4,post,B02,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B02.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
796,Olympia_4,post,B11,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B11.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
797,Olympia_4,post,B03,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B03.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
798,Olympia_4,post,B08,2021-08-26,/workspace/Rufai/data/S2-WCD/Olympia_4/img2_cropped/T34SEG_20210826T092031_B08.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
799,Olympia_4,mask,,,/workspace/Rufai/data/S2-WCD/Olympia_4/cm/cm.tif,"POLYGON ((-2.3195943211223073 37.57658058875803, -2.3187179918458747 37.672657441074584, -2.439592045237635 37.67329372169671, -2.4403129168178257 37.577214680354956, -2.3195943211223073 37.57658058875803))"
800,Rhodes_1,pre,B01,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B01.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
801,Rhodes_1,pre,B02,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B02.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
802,Rhodes_1,pre,B06,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B06.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
803,Rhodes_1,pre,B08,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B08.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
804,Rhodes_1,pre,B09,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B09.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
805,Rhodes_1,pre,B05,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B05.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
806,Rhodes_1,pre,B10,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B10.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
807,Rhodes_1,pre,B03,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B03.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
808,Rhodes_1,pre,B04,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B04.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
809,Rhodes_1,pre,B07,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B07.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
810,Rhodes_1,pre,B12,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B12.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
811,Rhodes_1,pre,B11,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_1/img1_cropped/T35SNA_20230713T084649_B11.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
812,Rhodes_1,post,B04,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B04.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
813,Rhodes_1,post,B02,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B02.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
814,Rhodes_1,post,B12,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B12.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
815,Rhodes_1,post,B10,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B10.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
816,Rhodes_1,post,B06,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B06.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
817,Rhodes_1,post,B01,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B01.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
818,Rhodes_1,post,B05,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B05.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
819,Rhodes_1,post,B07,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B07.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
820,Rhodes_1,post,B03,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B03.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
821,Rhodes_1,post,B08,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B08.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
822,Rhodes_1,post,B11,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B11.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
823,Rhodes_1,post,B09,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_1/img2_cropped/T35SNA_20230817T084601_B09.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
824,Rhodes_1,mask,,,/workspace/Rufai/data/S2-WCD/Rhodes_1/cm/cm.tif,"POLYGON ((-1.9126830057979662 36.05179293532288, -1.911358120254277 36.1478839201912, -2.0298380588090543 36.1489024167976, -2.0310188117421615 36.05280787192728, -1.9126830057979662 36.05179293532288))"
825,Rhodes_2,pre,B01,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B01.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
826,Rhodes_2,pre,B02,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B02.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
827,Rhodes_2,pre,B06,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B06.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
828,Rhodes_2,pre,B08,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B08.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
829,Rhodes_2,pre,B09,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B09.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
830,Rhodes_2,pre,B05,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B05.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
831,Rhodes_2,pre,B10,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B10.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
832,Rhodes_2,pre,B03,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B03.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
833,Rhodes_2,pre,B04,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B04.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
834,Rhodes_2,pre,B07,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B07.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
835,Rhodes_2,pre,B12,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B12.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
836,Rhodes_2,pre,B11,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_2/img1_cropped/T35SNA_20230713T084649_B11.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
837,Rhodes_2,post,B04,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B04.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
838,Rhodes_2,post,B02,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B02.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
839,Rhodes_2,post,B12,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B12.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
840,Rhodes_2,post,B10,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B10.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
841,Rhodes_2,post,B06,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B06.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
842,Rhodes_2,post,B01,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B01.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
843,Rhodes_2,post,B05,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B05.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
844,Rhodes_2,post,B07,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B07.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
845,Rhodes_2,post,B03,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B03.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
846,Rhodes_2,post,B08,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B08.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
847,Rhodes_2,post,B11,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B11.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
848,Rhodes_2,post,B09,2023-08-17,/workspace/Rufai/data/S2-WCD/Rhodes_2/img2_cropped/T35SNA_20230817T084601_B09.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
849,Rhodes_2,mask,,,/workspace/Rufai/data/S2-WCD/Rhodes_2/cm/cm.tif,"POLYGON ((-2.030844156075935 36.06705087779425, -2.0296625741321694 36.16314518876983, -2.14816954250206 36.16404695636724, -2.149206863666548 36.06794949383826, -2.030844156075935 36.06705087779425))"
850,Rhodes_3,pre,B01,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B01.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
851,Rhodes_3,pre,B02,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B02.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
852,Rhodes_3,pre,B06,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B06.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
853,Rhodes_3,pre,B08,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B08.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
854,Rhodes_3,pre,B09,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B09.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
855,Rhodes_3,pre,B05,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B05.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
856,Rhodes_3,pre,B10,2023-07-13,/workspace/Rufai/data/S2-WCD/Rhodes_3/img1_cropped/T35SNA_20230713T084649_B10.tif,"POLYGON ((-1.9111612144657057 36.162126163781934, -1.9098291056060759 36.25821532583763, -2.0284753834512204 36.259237920650776, -2.0296625741321694 36.16314518876983, -1.9111612144657057 36.162126163781934))"
